payment_id,tenant_id,lease_id,property_id,due_date,paid_date,amount_due,amount_paid,status,days_late
412,508,38,62,2025-12-01,2025-12-05,2393,2393,PAID,0
413,508,38,62,2026-01-01,2026-01-03,2393,2393,PAID,0
414,508,38,62,2026-02-01,2026-02-04,2393,2393,PAID,0
415,508,38,62,2026-03-01,2026-03-02,2393,2393,PAID,0
416,508,38,62,2026-04-01,2026-04-04,2393,2393,PAID,0
417,889,39,65,2025-04-01,,2881,0,PENDING,423
418,889,39,65,2025-05-01,2025-05-06,2881,2881,PAID,0
419,889,39,65,2025-06-01,2025-06-04,2881,2881,PAID,0
420,889,39,65,2025-07-01,2025-07-03,2881,2881,PAID,0
421,889,39,65,2025-08-01,2025-08-02,2881,2881,PAID,0
422,889,39,65,2025-09-01,2025-09-01,2881,2881,PAID,0
423,889,39,65,2025-10-01,2025-10-08,2881,2881,PAID,0
424,889,39,65,2025-11-01,2025-11-08,2881,2881,PAID,0
425,889,39,65,2025-12-01,2025-12-05,2881,2881,PAID,0
426,889,39,65,2026-01-01,2026-01-03,2881,2881,PAID,0
427,889,39,65,2026-02-01,2026-02-05,2881,2881,PAID,0
428,889,39,65,2026-03-01,,2881,0,PENDING,89
429,889,39,65,2026-04-01,2026-04-02,2881,2881,PAID,0
430,889,39,65,2026-05-01,2026-05-04,2881,2881,PAID,0
431,1131,40,67,2024-10-01,2024-10-05,2954,2954,PAID,0
432,1131,40,67,2024-11-01,2024-11-06,2954,2954,PAID,0
433,1131,40,67,2024-12-01,2024-12-02,2954,2954,PAID,0
434,1131,40,67,2025-01-01,2025-01-01,2954,2954,PAID,0
435,1131,40,67,2025-02-01,2025-02-08,2954,2954,PAID,0
436,1131,40,67,2025-03-01,2025-03-07,2954,2954,PAID,0
437,1131,40,67,2025-04-01,2025-04-07,2954,2954,PAID,0
438,1131,40,67,2025-05-01,,2954,0,PENDING,393
439,1131,40,67,2025-06-01,2025-06-04,2954,2954,PAID,0
440,1131,40,67,2025-07-01,,2954,0,OVERDUE,332
441,1131,40,67,2025-08-01,2025-08-07,2954,2954,PAID,0
442,1131,40,67,2025-09-01,2025-09-06,2954,2954,PAID,0
443,1131,40,67,2025-10-01,,2954,0,PENDING,240
444,1131,40,67,2025-11-01,,2954,0,OVERDUE,209
445,1131,40,67,2025-12-01,2025-12-08,2954,2954,PAID,0
446,1131,40,67,2026-01-01,2026-01-05,2954,2954,PAID,0
447,1131,40,67,2026-02-01,2026-02-10,2954,1101,PARTIAL,0
448,1131,40,67,2026-03-01,2026-03-06,2954,2954,PAID,0
449,1131,40,67,2026-04-01,2026-04-04,2954,2954,PAID,0
450,1131,40,67,2026-05-01,,2954,0,PENDING,28
451,625,41,68,2024-09-01,2024-09-06,1727,1727,PAID,0
452,625,41,68,2024-10-01,2024-10-08,1727,1727,PAID,0
453,625,41,68,2024-11-01,2024-11-03,1727,1727,PAID,0
454,625,41,68,2024-12-01,2024-12-05,1727,1727,PAID,0
455,625,41,68,2025-01-01,2025-01-03,1727,1727,PAID,0
456,625,41,68,2025-02-01,2025-02-03,1727,1727,PAID,0
457,625,41,68,2025-03-01,2025-03-04,1727,1727,PAID,0
458,625,41,68,2025-04-01,,1727,0,PENDING,423
459,625,41,68,2025-05-01,2025-05-06,1727,1727,PAID,0
460,625,41,68,2025-06-01,2025-06-02,1727,1727,PAID,0
461,625,41,68,2025-07-01,,1727,0,PENDING,332
462,625,41,68,2025-08-01,2025-08-03,1727,1727,PAID,0
463,625,41,68,2025-09-01,2025-09-06,1727,1727,PAID,0
464,625,41,68,2025-10-01,2025-10-02,1727,1727,PAID,0
465,625,41,68,2025-11-01,2025-11-06,1727,1727,PAID,0
466,625,41,68,2025-12-01,2025-12-07,1727,1727,PAID,0
467,625,41,68,2026-01-01,2026-01-05,1727,1727,PAID,0
468,625,41,68,2026-02-01,2026-02-07,1727,1727,PAID,0
469,625,41,68,2026-03-01,2026-03-05,1727,1727,PAID,0
470,625,41,68,2026-04-01,,1727,0,OVERDUE,58
471,625,41,68,2026-05-01,2026-05-02,1727,1727,PAID,0
472,1977,42,71,2024-11-01,,1199,0,PENDING,574
473,1977,42,71,2024-12-01,2024-12-03,1199,1199,PAID,0
474,1977,42,71,2025-01-01,2025-01-05,1199,1199,PAID,0
475,1977,42,71,2025-02-01,2025-02-03,1199,1199,PAID,0
476,1977,42,71,2025-03-01,2025-03-01,1199,1199,PAID,0
477,1977,42,71,2025-04-01,2025-04-07,1199,1199,PAID,0
478,1977,42,71,2025-05-01,2025-05-08,1199,1199,PAID,0
479,1977,42,71,2025-06-01,2025-06-07,1199,1199,PAID,0
480,1977,42,71,2025-07-01,2025-07-05,1199,1199,PAID,0
481,1977,42,71,2025-08-01,,1199,0,OVERDUE,301
482,1977,42,71,2025-09-01,,1199,0,OVERDUE,270
483,1977,42,71,2025-10-01,,1199,0,PENDING,240
484,1977,42,71,2025-11-01,2025-11-06,1199,1199,PAID,0
485,1592,43,72,2024-06-01,2024-06-03,2157,2157,PAID,0
486,1592,43,72,2024-07-01,2024-07-05,2157,2157,PAID,0
487,1592,43,72,2024-08-01,2024-08-01,2157,2157,PAID,0
488,1592,43,72,2024-09-01,2024-09-02,2157,2157,PAID,0
489,1592,43,72,2024-10-01,2024-10-02,2157,2157,PAID,0
490,1592,43,72,2024-11-01,2024-11-04,2157,2157,PAID,0
491,1592,43,72,2024-12-01,2024-12-04,2157,2157,PAID,0
492,1592,43,72,2025-01-01,2025-01-03,2157,2157,PAID,0
493,1592,43,72,2025-02-01,2025-02-05,2157,2157,PAID,0
494,1592,43,72,2025-03-01,,2157,0,PENDING,454
495,1592,43,72,2025-04-01,2025-04-04,2157,2157,PAID,0
496,1592,43,72,2025-05-01,2025-05-01,2157,2157,PAID,0
497,1592,43,72,2025-06-01,2025-06-07,2157,2157,PAID,0
498,223,44,73,2024-11-01,2024-11-14,2483,1011,PARTIAL,0
499,223,44,73,2024-12-01,2024-12-01,2483,2483,PAID,0
500,223,44,73,2025-01-01,2025-01-05,2483,2483,PAID,0
501,223,44,73,2025-02-01,2025-02-07,2483,2483,PAID,0
502,223,44,73,2025-03-01,,2483,0,PENDING,454
503,223,44,73,2025-04-01,2025-04-07,2483,2483,PAID,0
504,223,44,73,2025-05-01,,2483,0,PENDING,393
505,223,44,73,2025-06-01,2025-06-04,2483,2483,PAID,0
506,223,44,73,2025-07-01,2025-07-06,2483,2483,PAID,0
507,223,44,73,2025-08-01,2025-08-06,2483,2483,PAID,0
508,223,44,73,2025-09-01,2025-09-03,2483,2483,PAID,0
509,223,44,73,2025-10-01,2025-10-07,2483,2483,PAID,0
510,223,44,73,2025-11-01,2025-11-07,2483,2483,PAID,0
511,2,45,75,2024-11-01,2024-11-04,1420,1420,PAID,0
512,2,45,75,2024-12-01,2024-12-04,1420,1420,PAID,0
513,2,45,75,2025-01-01,2025-01-09,1420,943,PARTIAL,0
514,2,45,75,2025-02-01,2025-02-05,1420,1420,PAID,0
515,2,45,75,2025-03-01,2025-03-02,1420,1420,PAID,0
516,2,45,75,2025-04-01,2025-04-10,1420,574,PARTIAL,0
517,2,45,75,2025-05-01,2025-05-02,1420,1420,PAID,0
518,1994,46,78,2025-05-01,2025-05-05,2110,2110,PAID,0
519,1994,46,78,2025-06-01,,2110,0,OVERDUE,362
520,1994,46,78,2025-07-01,2025-07-04,2110,2110,PAID,0
521,1994,46,78,2025-08-01,2025-08-08,2110,2110,PAID,0
522,1994,46,78,2025-09-01,2025-09-07,2110,2110,PAID,0
523,1994,46,78,2025-10-01,2025-10-08,2110,2110,PAID,0
524,1994,46,78,2025-11-01,,2110,0,OVERDUE,209
525,1994,46,78,2025-12-01,,2110,0,OVERDUE,179
526,1994,46,78,2026-01-01,2026-01-07,2110,2110,PAID,0
527,1994,46,78,2026-02-01,,2110,0,PENDING,117
528,1994,46,78,2026-03-01,2026-03-05,2110,2110,PAID,0
529,1994,46,78,2026-04-01,2026-04-03,2110,2110,PAID,0
530,1994,46,78,2026-05-01,2026-05-01,2110,2110,PAID,0
531,153,47,79,2025-09-01,,981,0,PENDING,270
532,153,47,79,2025-10-01,,981,0,PENDING,240
533,153,47,79,2025-11-01,,981,0,PENDING,209
534,153,47,79,2025-12-01,2025-12-06,981,981,PAID,0
535,153,47,79,2026-01-01,2026-01-08,981,981,PAID,0
536,153,47,79,2026-02-01,2026-02-02,981,981,PAID,0
537,153,47,79,2026-03-01,,981,0,PENDING,89
538,389,48,80,2024-02-01,2024-02-04,1268,1268,PAID,0
539,389,48,80,2024-03-01,2024-03-03,1268,1268,PAID,0
540,389,48,80,2024-04-01,2024-04-03,1268,1268,PAID,0
541,389,48,80,2024-05-01,2024-05-04,1268,1268,PAID,0
542,389,48,80,2024-06-01,2024-06-05,1268,1268,PAID,0
543,389,48,80,2024-07-01,2024-07-02,1268,1268,PAID,0
544,389,48,80,2024-08-01,2024-08-03,1268,1268,PAID,0
545,389,48,80,2024-09-01,2024-09-06,1268,1268,PAID,0
546,389,48,80,2024-10-01,2024-10-06,1268,1268,PAID,0
547,389,48,80,2024-11-01,,1268,0,PENDING,574
548,389,48,80,2024-12-01,2024-12-07,1268,1268,PAID,0
549,389,48,80,2025-01-01,2025-01-08,1268,1268,PAID,0
550,389,48,80,2025-02-01,2025-02-01,1268,1268,PAID,0
551,318,49,81,2025-10-01,2025-10-05,3362,3362,PAID,0
552,318,49,81,2025-11-01,2025-11-06,3362,3362,PAID,0
553,318,49,81,2025-12-01,2025-12-07,3362,3362,PAID,0
554,318,49,81,2026-01-01,,3362,0,PENDING,148
555,318,49,81,2026-02-01,2026-02-01,3362,3362,PAID,0
556,318,49,81,2026-03-01,2026-03-08,3362,3362,PAID,0
557,318,49,81,2026-04-01,2026-04-07,3362,3362,PAID,0
558,1360,50,83,2025-09-01,2025-09-05,1229,1229,PAID,0
559,1360,50,83,2025-10-01,2025-10-01,1229,1229,PAID,0
560,1360,50,83,2025-11-01,2025-11-06,1229,722,PARTIAL,0
561,1360,50,83,2025-12-01,2025-12-06,1229,1229,PAID,0
562,1360,50,83,2026-01-01,2026-01-06,1229,1229,PAID,0
563,1360,50,83,2026-02-01,2026-02-05,1229,1229,PAID,0
564,1360,50,83,2026-03-01,2026-03-07,1229,1229,PAID,0
565,1621,51,84,2025-04-01,2025-04-04,2524,2524,PAID,0
566,1621,51,84,2025-05-01,2025-05-01,2524,2524,PAID,0
567,1621,51,84,2025-06-01,,2524,0,PENDING,362
568,1621,51,84,2025-07-01,2025-07-04,2524,2524,PAID,0
569,1621,51,84,2025-08-01,2025-08-02,2524,2524,PAID,0
570,1621,51,84,2025-09-01,2025-09-07,2524,2524,PAID,0
571,1621,51,84,2025-10-01,2025-10-08,2524,2524,PAID,0
572,1621,51,84,2025-11-01,,2524,0,PENDING,209
573,1621,51,84,2025-12-01,2025-12-02,2524,2524,PAID,0
574,1621,51,84,2026-01-01,2026-01-08,2524,2524,PAID,0
575,1621,51,84,2026-02-01,2026-02-05,2524,2524,PAID,0
576,1621,51,84,2026-03-01,2026-03-08,2524,2524,PAID,0
577,1621,51,84,2026-04-01,2026-04-07,2524,2524,PAID,0
578,322,52,85,2024-08-01,2024-08-08,1110,1110,PAID,0
579,322,52,85,2024-09-01,,1110,0,PENDING,635
580,322,52,85,2024-10-01,2024-10-11,1110,778,PARTIAL,0
581,322,52,85,2024-11-01,2024-11-07,1110,1110,PAID,0
582,322,52,85,2024-12-01,,1110,0,PENDING,544
583,322,52,85,2025-01-01,2025-01-07,1110,1110,PAID,0
584,322,52,85,2025-02-01,2025-02-07,1110,1110,PAID,0
585,322,52,85,2025-03-01,2025-03-02,1110,1110,PAID,0
586,322,52,85,2025-04-01,2025-04-05,1110,1110,PAID,0
587,322,52,85,2025-05-01,,1110,0,OVERDUE,393
588,322,52,85,2025-06-01,2025-06-06,1110,1110,PAID,0
589,322,52,85,2025-07-01,,1110,0,PENDING,332
590,322,52,85,2025-08-01,2025-08-01,1110,1110,PAID,0
591,412,53,87,2024-05-01,,3585,0,OVERDUE,758
592,412,53,87,2024-06-01,2024-06-08,3585,3585,PAID,0
593,412,53,87,2024-07-01,,3585,0,OVERDUE,697
594,412,53,87,2024-08-01,2024-08-02,3585,3585,PAID,0
595,412,53,87,2024-09-01,2024-09-05,3585,3585,PAID,0
596,412,53,87,2024-10-01,2024-10-08,3585,3585,PAID,0
597,412,53,87,2024-11-01,2024-11-07,3585,3585,PAID,0
598,412,53,87,2024-12-01,2024-12-04,3585,3585,PAID,0
599,412,53,87,2025-01-01,2025-01-07,3585,3585,PAID,0
600,412,53,87,2025-02-01,2025-02-01,3585,3585,PAID,0
601,412,53,87,2025-03-01,2025-03-04,3585,3585,PAID,0
602,412,53,87,2025-04-01,2025-04-07,3585,3585,PAID,0
603,412,53,87,2025-05-01,2025-05-04,3585,3585,PAID,0
604,463,54,88,2024-10-01,2024-10-07,2161,2161,PAID,0
605,463,54,88,2024-11-01,2024-11-08,2161,2161,PAID,0
606,463,54,88,2024-12-01,2024-12-01,2161,2161,PAID,0
607,463,54,88,2025-01-01,,2161,0,PENDING,513
608,463,54,88,2025-02-01,2025-02-02,2161,2161,PAID,0
609,463,54,88,2025-03-01,2025-03-03,2161,2161,PAID,0
610,463,54,88,2025-04-01,2025-04-03,2161,2161,PAID,0
611,1469,55,89,2024-12-01,2024-12-08,2442,2442,PAID,0
612,1469,55,89,2025-01-01,,2442,0,OVERDUE,513
613,1469,55,89,2025-02-01,2025-02-02,2442,2442,PAID,0
614,1469,55,89,2025-03-01,2025-03-08,2442,2442,PAID,0
615,1469,55,89,2025-04-01,2025-04-07,2442,2442,PAID,0
616,1469,55,89,2025-05-01,2025-05-06,2442,2442,PAID,0
617,1469,55,89,2025-06-01,2025-06-01,2442,2442,PAID,0
618,1469,55,89,2025-07-01,2025-07-04,2442,2442,PAID,0
619,1469,55,89,2025-08-01,2025-08-04,2442,2442,PAID,0
620,1469,55,89,2025-09-01,2025-09-03,2442,2442,PAID,0
621,1469,55,89,2025-10-01,2025-10-08,2442,2442,PAID,0
622,1469,55,89,2025-11-01,2025-11-06,2442,1579,PARTIAL,0
623,1469,55,89,2025-12-01,2025-12-06,2442,2442,PAID,0
624,1469,55,89,2026-01-01,,2442,0,PENDING,148
625,1469,55,89,2026-02-01,,2442,0,PENDING,117
626,1469,55,89,2026-03-01,2026-03-03,2442,2442,PAID,0
627,1469,55,89,2026-04-01,2026-04-02,2442,2442,PAID,0
628,1469,55,89,2026-05-01,2026-05-01,2442,2442,PAID,0
629,1247,56,90,2025-08-01,2025-08-07,2664,2664,PAID,0
630,1247,56,90,2025-09-01,2025-09-02,2664,2664,PAID,0
631,1247,56,90,2025-10-01,2025-10-07,2664,2664,PAID,0
632,1247,56,90,2025-11-01,2025-11-08,2664,2664,PAID,0
633,1247,56,90,2025-12-01,2025-12-07,2664,2664,PAID,0
634,1247,56,90,2026-01-01,2026-01-01,2664,2664,PAID,0
635,1247,56,90,2026-02-01,2026-02-07,2664,2664,PAID,0
636,1247,56,90,2026-03-01,2026-03-01,2664,2664,PAID,0
637,1247,56,90,2026-04-01,2026-04-03,2664,2664,PAID,0
638,1247,56,90,2026-05-01,2026-05-02,2664,2664,PAID,0
639,313,57,92,2024-10-01,2024-10-03,3877,3877,PAID,0
640,313,57,92,2024-11-01,2024-11-03,3877,3877,PAID,0
641,313,57,92,2024-12-01,2024-12-06,3877,3877,PAID,0
642,313,57,92,2025-01-01,2025-01-18,3877,1673,PARTIAL,0
643,313,57,92,2025-02-01,,3877,0,PENDING,482
644,313,57,92,2025-03-01,2025-03-08,3877,3877,PAID,0
645,313,57,92,2025-04-01,2025-04-01,3877,3877,PAID,0
646,313,57,92,2025-05-01,2025-05-05,3877,3877,PAID,0
647,313,57,92,2025-06-01,2025-06-03,3877,3877,PAID,0
648,313,57,92,2025-07-01,2025-07-05,3877,3877,PAID,0
649,313,57,92,2025-08-01,2025-08-04,3877,3877,PAID,0
650,313,57,92,2025-09-01,2025-09-04,3877,3877,PAID,0
651,313,57,92,2025-10-01,2025-10-07,3877,2403,PARTIAL,0
652,313,57,92,2025-11-01,2025-11-06,3877,3877,PAID,0
653,313,57,92,2025-12-01,2025-12-01,3877,3877,PAID,0
654,313,57,92,2026-01-01,2026-01-06,3877,3877,PAID,0
655,313,57,92,2026-02-01,2026-02-07,3877,3877,PAID,0
656,313,57,92,2026-03-01,2026-03-07,3877,3877,PAID,0
657,313,57,92,2026-04-01,2026-04-02,3877,3877,PAID,0
658,313,57,92,2026-05-01,2026-05-08,3877,3877,PAID,0
659,204,58,93,2024-12-01,2024-12-06,1562,1562,PAID,0
660,204,58,93,2025-01-01,2025-01-03,1562,1562,PAID,0
661,204,58,93,2025-02-01,,1562,0,OVERDUE,482
662,204,58,93,2025-03-01,2025-03-05,1562,1562,PAID,0
663,204,58,93,2025-04-01,2025-04-04,1562,1562,PAID,0
664,204,58,93,2025-05-01,,1562,0,PENDING,393
665,204,58,93,2025-06-01,2025-06-02,1562,1562,PAID,0
666,204,58,93,2025-07-01,2025-07-02,1562,1562,PAID,0
667,204,58,93,2025-08-01,2025-08-01,1562,1562,PAID,0
668,204,58,93,2025-09-01,2025-09-07,1562,1562,PAID,0
669,204,58,93,2025-10-01,,1562,0,OVERDUE,240
670,204,58,93,2025-11-01,2025-11-04,1562,1562,PAID,0
671,204,58,93,2025-12-01,2025-12-06,1562,1562,PAID,0
672,1108,59,94,2025-07-01,,3538,0,OVERDUE,332
673,1108,59,94,2025-08-01,2025-08-01,3538,3538,PAID,0
674,1108,59,94,2025-09-01,2025-09-05,3538,3538,PAID,0
675,1108,59,94,2025-10-01,,3538,0,OVERDUE,240
676,1108,59,94,2025-11-01,2025-11-03,3538,3538,PAID,0
677,1108,59,94,2025-12-01,,3538,0,OVERDUE,179
678,1740,60,95,2024-05-01,2024-05-02,3028,3028,PAID,0
679,1740,60,95,2024-06-01,2024-06-04,3028,3028,PAID,0
680,1740,60,95,2024-07-01,,3028,0,OVERDUE,697
681,1740,60,95,2024-08-01,2024-08-02,3028,3028,PAID,0
682,1740,60,95,2024-09-01,2024-09-03,3028,3028,PAID,0
683,1740,60,95,2024-10-01,2024-10-05,3028,3028,PAID,0
684,1740,60,95,2024-11-01,2024-11-01,3028,3028,PAID,0
685,1740,60,95,2024-12-01,2024-12-01,3028,3028,PAID,0
686,1740,60,95,2025-01-01,2025-01-02,3028,3028,PAID,0
687,1740,60,95,2025-02-01,2025-02-07,3028,3028,PAID,0
688,1740,60,95,2025-03-01,2025-03-03,3028,3028,PAID,0
689,1740,60,95,2025-04-01,2025-04-07,3028,3028,PAID,0
690,1740,60,95,2025-05-01,2025-05-05,3028,3028,PAID,0
691,1740,60,95,2025-06-01,,3028,0,PENDING,362
692,1740,60,95,2025-07-01,,3028,0,PENDING,332
693,1740,60,95,2025-08-01,2025-08-01,3028,3028,PAID,0
694,1740,60,95,2025-09-01,2025-09-01,3028,3028,PAID,0
695,1740,60,95,2025-10-01,2025-10-06,3028,3028,PAID,0
696,1740,60,95,2025-11-01,,3028,0,OVERDUE,209
697,1740,60,95,2025-12-01,2025-12-08,3028,3028,PAID,0
698,1740,60,95,2026-01-01,2026-01-02,3028,3028,PAID,0
699,1740,60,95,2026-02-01,2026-02-01,3028,3028,PAID,0
700,1740,60,95,2026-03-01,2026-03-02,3028,3028,PAID,0
701,1740,60,95,2026-04-01,2026-04-07,3028,3028,PAID,0
702,1041,61,96,2024-03-01,,3186,0,PENDING,819
703,1041,61,96,2024-04-01,2024-04-08,3186,3186,PAID,0
704,1041,61,96,2024-05-01,2024-05-03,3186,3186,PAID,0
705,1041,61,96,2024-06-01,2024-06-01,3186,3186,PAID,0
706,1041,61,96,2024-07-01,2024-07-01,3186,3186,PAID,0
707,1041,61,96,2024-08-01,2024-08-02,3186,3186,PAID,0
708,1041,61,96,2024-09-01,2024-09-03,3186,3186,PAID,0
709,1498,62,97,2025-10-01,2025-10-12,2220,949,PARTIAL,0
710,1498,62,97,2025-11-01,,2220,0,OVERDUE,209
711,1498,62,97,2025-12-01,2025-12-05,2220,2220,PAID,0
712,1498,62,97,2026-01-01,2026-01-07,2220,2220,PAID,0
713,1498,62,97,2026-02-01,2026-02-03,2220,2220,PAID,0
714,1498,62,97,2026-03-01,2026-03-06,2220,2220,PAID,0
715,1498,62,97,2026-04-01,2026-04-16,2220,1506,PARTIAL,0
716,1498,62,97,2026-05-01,2026-05-01,2220,2220,PAID,0
717,1989,63,98,2025-03-01,2025-03-01,1715,1715,PAID,0
718,1989,63,98,2025-04-01,2025-04-05,1715,1715,PAID,0
719,1989,63,98,2025-05-01,,1715,0,PENDING,393
720,1989,63,98,2025-06-01,,1715,0,OVERDUE,362
721,1989,63,98,2025-07-01,2025-07-03,1715,1715,PAID,0
722,1989,63,98,2025-08-01,2025-08-06,1715,1715,PAID,0
723,1989,63,98,2025-09-01,2025-09-01,1715,1715,PAID,0
724,459,64,99,2025-06-01,2025-06-03,3657,3657,PAID,0
725,459,64,99,2025-07-01,,3657,0,OVERDUE,332
726,459,64,99,2025-08-01,2025-08-04,3657,3657,PAID,0
727,459,64,99,2025-09-01,2025-09-05,3657,3657,PAID,0
728,459,64,99,2025-10-01,2025-10-07,3657,3657,PAID,0
729,459,64,99,2025-11-01,,3657,0,PENDING,209
730,459,64,99,2025-12-01,,3657,0,OVERDUE,179
731,459,64,99,2026-01-01,2026-01-07,3657,3657,PAID,0
732,459,64,99,2026-02-01,2026-02-08,3657,3657,PAID,0
733,459,64,99,2026-03-01,2026-03-05,3657,3657,PAID,0
734,459,64,99,2026-04-01,2026-04-06,3657,3657,PAID,0
735,459,64,99,2026-05-01,2026-05-05,3657,3657,PAID,0
736,716,65,100,2024-03-01,2024-03-06,1077,1077,PAID,0
737,716,65,100,2024-04-01,2024-04-07,1077,1077,PAID,0
738,716,65,100,2024-05-01,2024-05-02,1077,1077,PAID,0
739,716,65,100,2024-06-01,2024-06-08,1077,1077,PAID,0
740,716,65,100,2024-07-01,,1077,0,PENDING,697
741,716,65,100,2024-08-01,2024-08-05,1077,1077,PAID,0
742,716,65,100,2024-09-01,2024-09-04,1077,1077,PAID,0
743,716,65,100,2024-10-01,,1077,0,PENDING,605
744,716,65,100,2024-11-01,,1077,0,PENDING,574
745,716,65,100,2024-12-01,2024-12-03,1077,1077,PAID,0
746,716,65,100,2025-01-01,2025-01-08,1077,1077,PAID,0
747,716,65,100,2025-02-01,2025-02-09,1077,600,PARTIAL,0
748,716,65,100,2025-03-01,2025-03-07,1077,1077,PAID,0
749,1839,66,101,2025-07-01,2025-07-04,4075,4075,PAID,0
750,1839,66,101,2025-08-01,2025-08-09,4075,2123,PARTIAL,0
751,1839,66,101,2025-09-01,2025-09-08,4075,4075,PAID,0
752,1839,66,101,2025-10-01,2025-10-07,4075,4075,PAID,0
753,1839,66,101,2025-11-01,2025-11-02,4075,4075,PAID,0
754,1839,66,101,2025-12-01,2025-12-05,4075,4075,PAID,0
755,1839,66,101,2026-01-01,2026-01-08,4075,4075,PAID,0
756,1839,66,101,2026-02-01,2026-02-19,4075,2872,PARTIAL,0
757,1839,66,101,2026-03-01,,4075,0,OVERDUE,89
758,1839,66,101,2026-04-01,2026-04-01,4075,4075,PAID,0
759,1839,66,101,2026-05-01,,4075,0,OVERDUE,28
760,383,67,105,2024-10-01,2024-10-07,2793,2793,PAID,0
761,383,67,105,2024-11-01,2024-11-07,2793,2793,PAID,0
762,383,67,105,2024-12-01,2024-12-03,2793,2793,PAID,0
763,383,67,105,2025-01-01,2025-01-07,2793,2793,PAID,0
764,383,67,105,2025-02-01,2025-02-08,2793,2793,PAID,0
765,383,67,105,2025-03-01,,2793,0,OVERDUE,454
766,383,67,105,2025-04-01,2025-04-07,2793,2793,PAID,0
767,383,67,105,2025-05-01,2025-05-06,2793,2793,PAID,0
768,383,67,105,2025-06-01,2025-06-03,2793,2793,PAID,0
769,383,67,105,2025-07-01,2025-07-04,2793,2793,PAID,0
770,383,67,105,2025-08-01,2025-08-08,2793,2793,PAID,0
771,383,67,105,2025-09-01,,2793,0,PENDING,270
772,383,67,105,2025-10-01,2025-10-08,2793,2793,PAID,0
773,383,67,105,2025-11-01,2025-11-08,2793,2793,PAID,0
774,383,67,105,2025-12-01,2025-12-06,2793,2793,PAID,0
775,383,67,105,2026-01-01,,2793,0,OVERDUE,148
776,383,67,105,2026-02-01,2026-02-05,2793,2793,PAID,0
777,383,67,105,2026-03-01,2026-03-05,2793,2793,PAID,0
778,383,67,105,2026-04-01,2026-04-01,2793,2793,PAID,0
779,383,67,105,2026-05-01,2026-05-05,2793,2793,PAID,0
780,945,68,106,2024-11-01,,2271,0,OVERDUE,574
781,945,68,106,2024-12-01,,2271,0,PENDING,544
782,945,68,106,2025-01-01,2025-01-04,2271,2271,PAID,0
783,945,68,106,2025-02-01,2025-02-04,2271,2271,PAID,0
784,945,68,106,2025-03-01,2025-03-15,2271,871,PARTIAL,0
785,945,68,106,2025-04-01,2025-04-12,2271,803,PARTIAL,0
786,945,68,106,2025-05-01,2025-05-02,2271,2271,PAID,0
787,1510,69,107,2024-05-01,2024-05-01,1651,1651,PAID,0
788,1510,69,107,2024-06-01,2024-06-08,1651,1651,PAID,0
789,1510,69,107,2024-07-01,,1651,0,OVERDUE,697
790,1510,69,107,2024-08-01,2024-08-02,1651,1651,PAID,0
791,1510,69,107,2024-09-01,,1651,0,OVERDUE,635
792,1510,69,107,2024-10-01,2024-10-04,1651,1651,PAID,0
793,1510,69,107,2024-11-01,,1651,0,PENDING,574
794,1510,69,107,2024-12-01,,1651,0,PENDING,544
795,1510,69,107,2025-01-01,2025-01-02,1651,1651,PAID,0
796,1510,69,107,2025-02-01,2025-02-02,1651,1651,PAID,0
797,1510,69,107,2025-03-01,2025-03-08,1651,1651,PAID,0
798,1510,69,107,2025-04-01,2025-04-08,1651,1651,PAID,0
799,1510,69,107,2025-05-01,2025-05-07,1651,1651,PAID,0
800,1510,69,107,2025-06-01,2025-06-07,1651,1651,PAID,0
801,1510,69,107,2025-07-01,2025-07-03,1651,1651,PAID,0
802,1510,69,107,2025-08-01,2025-08-01,1651,1651,PAID,0
803,1510,69,107,2025-09-01,2025-09-03,1651,1651,PAID,0
804,1510,69,107,2025-10-01,2025-10-03,1651,1651,PAID,0
805,1229,70,109,2024-11-01,2024-11-04,2230,2230,PAID,0
806,1229,70,109,2024-12-01,2024-12-08,2230,2230,PAID,0
807,1229,70,109,2025-01-01,2025-01-12,2230,1323,PARTIAL,0
808,1229,70,109,2025-02-01,,2230,0,PENDING,482
809,1229,70,109,2025-03-01,2025-03-05,2230,2230,PAID,0
810,1229,70,109,2025-04-01,2025-04-07,2230,2230,PAID,0
811,1229,70,109,2025-05-01,2025-05-01,2230,2230,PAID,0
812,1229,70,109,2025-06-01,2025-06-06,2230,2230,PAID,0
813,1229,70,109,2025-07-01,2025-07-03,2230,2230,PAID,0
814,1229,70,109,2025-08-01,,2230,0,PENDING,301
815,1229,70,109,2025-09-01,2025-09-06,2230,2230,PAID,0
816,1229,70,109,2025-10-01,2025-10-01,2230,2230,PAID,0
817,1229,70,109,2025-11-01,2025-11-07,2230,2230,PAID,0
818,1492,71,110,2024-08-01,2024-08-07,2523,2523,PAID,0
819,1492,71,110,2024-09-01,2024-09-08,2523,2523,PAID,0
820,1492,71,110,2024-10-01,2024-10-05,2523,2523,PAID,0
821,1492,71,110,2024-11-01,,2523,0,PENDING,574
822,1492,71,110,2024-12-01,2024-12-04,2523,2523,PAID,0
823,1492,71,110,2025-01-01,,2523,0,PENDING,513
824,1492,71,110,2025-02-01,2025-02-05,2523,2523,PAID,0
825,1492,71,110,2025-03-01,2025-03-03,2523,2523,PAID,0
